mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-335-5p,NM_001401,LPAR1,2991,3012,0.923076923077,-18.3,1,0.001060239,0.559,6.6194675,6.037255988,-4.993964104447428,15,20,8,3UTR,,0,0
hsa-miR-335-5p,NM_057159,LPAR1,3069,3090,0.923076923077,-18.3,1,0.001060239,0.559,5.156319625,5.5510635755000015,-4.993964104447428,15,20,8,3UTR,,0,0
hsa-miR-335-5p,XM_017014404,LPAR1,2898,2919,0.865384615385,-18.3,1,0.001060239,0.559,0.0,0.0,-4.993964104447428,15,20,8,3UTR,,0,0
hsa-miR-335-5p,NM_133464,ZNF483,9338,9359,0.807692307692,-18.9,1,0.7380236,0.691,-0.36127932500000004,-0.10837008375000001,-4.95700071937229,20,21,20,3UTR,,0,0
hsa-miR-335-5p,NM_001184735,ASTN2,3225,3246,0.923076923077,-16.8,1,0.004471088,0.735,4.59269525,5.0720566812499985,-3.937574446201665,19,21,12,3UTR,,0,0
hsa-miR-335-5p,NM_001489,NR6A1,5431,5469,0.923076923077,-20.4,1,0.06527417,0.647,3.2938004615384617,3.2251667974999996,-4.794414363722071,19,22,13,3UTR,,0,0
hsa-miR-335-5p,NM_001278546,NR6A1,5434,5472,0.923076923077,-20.4,1,0.06527417,0.647,3.5056119999999997,3.2812966974999993,-4.794414363722071,19,22,13,3UTR,,0,0
hsa-miR-335-5p,NM_033334,NR6A1,5446,5484,0.923076923077,-20.4,1,0.06527417,0.647,6.0636364615384615,3.825465729999999,-4.794414363722071,19,22,13,3UTR,,0,0
hsa-miR-335-5p,NM_001099270,ZBTB34,5109,5157,1.0,-19.9,1,0.3663155,0.691,0.72515335,1.8650250437500004,-7.91236201216959,19,22,16,3UTR,,0,0
hsa-miR-335-5p,NM_002516,NOVA2,3820,3837,0.846153846154,-16.6,1,0.001164442,0.426,0.329503875,1.4082282212500001,-6.46951965307922,13,17,8,3UTR,,0,0
hsa-miR-335-5p,NM_005500,SAE1,908,923,0.923076923077,-15.4,1,0.0001286368,0.588,2.816131,2.12146800875,-9.495634836021553,12,15,10,CDS,,0,0
hsa-miR-335-5p,NM_006074,TRIM22,3032,3054,0.846153846154,-16.1,1,0.0009027636,0.735,0.0,0.0,-9.33931466908909,19,22,9,3UTR,MIRT018054,0,0
hsa-miR-335-5p,NM_001282665,MICAL2,3960,3979,0.846153846154,-15.0,1,0.009915795,0.515,1.1498719375000002,1.4937086212499997,-11.207409090692002,15,19,12,3UTR,,0,1
hsa-miR-335-5p,NM_001282667,MICAL2,6296,6315,0.846153846154,-15.0,1,0.009915795,0.515,1.1498719375000002,1.4937086212499997,-11.207409090692002,15,19,12,3UTR,,0,1
hsa-miR-335-5p,NM_001018072,BTBD11,5063,5083,0.846153846154,-14.8,1,1.960656e-05,0.676,2.5025749999999998,1.1125079675,-8.81343632025268,16,20,13,3UTR,,0,0
hsa-miR-335-5p,NM_001347943,BTBD11,4706,4726,0.846153846154,-14.8,1,1.960656e-05,0.676,2.5025749999999998,1.1125079675,-8.81343632025268,16,20,13,3UTR,,0,0
hsa-miR-335-5p,NM_001017523,BTBD11,3203,3223,0.846153846154,-14.8,1,1.960656e-05,0.676,1.5154845000000001,1.1094550550000002,-8.81343632025268,16,20,13,3UTR,,0,0
hsa-miR-335-5p,NM_024953,NAA25,4145,4157,0.923076923077,-15.9,1,0.1966655,0.647,5.496150545454546,5.2033878975,-10.39884692653892,11,12,11,3UTR,,1,1
hsa-miR-335-5p,NM_001109662,HECTD4,9027,9051,0.807692307692,-19.1,1,0.0026328,0.559,4.656147,5.014920344999999,-3.793324837357118,20,24,12,CDS,MIRT016980,0,0
hsa-miR-335-5p,NM_024738,C12orf49,1262,1309,0.807692307692,-18.3,1,0.08853864,0.706,0.16916968750000003,-0.2707292625,-6.514540193678739,16,18,16,3UTR,,0,1
hsa-miR-335-5p,NM_003806,HRK,5663,5695,0.846153846154,-15.8,1,0.001154613,0.544,0.5807761714285713,1.0985538274999997,-6.013390377618052,13,15,13,3UTR,,0,0
hsa-miR-335-5p,NM_014730,MLEC,3561,3581,0.846153846154,-15.6,1,0.07814968,0.676,0.6014097777777778,1.4348250845000001,-6.618099312767468,18,20,9,3UTR,,0,0
hsa-miR-335-5p,NM_001303628,MLEC,3326,3346,0.846153846154,-15.6,1,0.07814968,0.676,0.6014097777777778,1.4348250845000001,-6.618099312767468,18,20,9,3UTR,,0,0
hsa-miR-335-5p,NM_032554,HCAR1,1593,1613,0.923076923077,-17.1,1,0.4577967,0.574,-0.0589363157894737,-0.07337774999999998,-3.793324837357118,18,20,11,3UTR,MIRT017279,0,0
hsa-miR-335-5p,NM_024667,VPS37B,1444,1468,0.923076923077,-17.8,1,0.01550838,0.412,-0.11771117272727277,-0.2179257524999999,-7.202645801464468,14,18,11,3UTR,,0,0
hsa-miR-335-5p,NM_001159522,ZNF727,8134,8150,0.846153846154,-17.3,1,0.07178685,0.75,-0.38777327272727274,-0.08161436149999998,-7.202645801464468,14,16,11,3UTR,,0,0
hsa-miR-335-5p,NM_001170905,ZNF736,6930,6946,0.846153846154,-16.4,1,0.02832032,0.735,-0.06806834636363636,0.189929866,-7.202645801464468,14,16,11,3UTR,,0,1
hsa-miR-335-5p,NM_015852,ZNF117,942,961,0.948717948718,-17.6,1,0.658804,0.647,0.16596326285714286,0.28983177074999994,-7.91236201216959,17,19,14,5UTR,,0,0
hsa-miR-335-5p,NM_012479,YWHAG,2921,2945,0.846153846154,-15.8,1,0.005092474,0.632,5.903450699999999,6.286178078749999,-7.75176278316088,20,24,9,3UTR,,0,0
hsa-miR-335-5p,NM_001244944,STEAP2,1799,1816,0.923076923077,-17.7,1,0.03649626,0.632,4.851702444444445,3.85074498,-6.618099312767468,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_152999,STEAP2,1686,1703,0.923076923077,-17.7,1,0.03649626,0.632,4.851702444444445,3.85074498,-6.618099312767468,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001244945,STEAP2,1686,1703,0.923076923077,-17.7,1,0.04706186,0.647,-0.7104518888888889,1.2659133000000002,-6.618099312767468,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001040665,STEAP2,1462,1479,0.846153846154,-17.7,1,0.03649626,0.632,6.47221111111111,4.665498411249999,-6.618099312767468,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001040666,STEAP2,1480,1497,1.0,-17.7,1,0.04706186,0.647,4.423103666666666,2.9178259512499993,-6.618099312767468,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_012433,SF3B1,2843,2860,0.846153846154,-16.7,1,2.167033e-05,0.544,6.295960144444445,5.270533878749999,-5.915530474780478,14,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001308242,IL2RA,2357,2370,0.846153846154,-16.7,1,0.002081934,0.485,0.15514030833333337,0.14009549124999998,-6.747589273982352,12,13,12,3UTR,,0,0
hsa-miR-335-5p,NM_000417,IL2RA,2573,2586,0.923076923077,-16.7,1,0.002081934,0.485,0.9365361666666666,0.7913173287500002,-6.747589273982352,12,13,12,3UTR,,0,0
hsa-miR-335-5p,NM_001145443,PFKFB3,3385,3415,0.846153846154,-16.8,1,0.0006547674,0.485,-0.06959607647058821,-0.2751727,-4.1706235265052785,15,19,10,3UTR,,0,0
hsa-miR-335-5p,NM_001282630,PFKFB3,3498,3528,0.846153846154,-16.8,1,0.0006547674,0.485,-0.005727023529411764,-0.34755716750000004,-4.1706235265052785,15,19,10,3UTR,,0,0
hsa-miR-335-5p,XM_005252464,PFKFB3,3480,3510,0.846153846154,-16.8,1,0.0006547674,0.485,0.0,0.0,-4.1706235265052785,15,19,10,3UTR,,0,0
hsa-miR-335-5p,NM_012311,KIN,3686,3711,1.0,-15.0,1,0.02043311,0.765,0.49025266666666667,-0.102599918,-5.413129994833456,14,17,9,3UTR,,0,0
hsa-miR-335-5p,NM_001282697,FAM107B,3143,3166,0.846153846154,-21.8,1,0.02922689,0.794,-0.24396227272727272,0.15878886499999995,-9.964902622363823,20,23,11,3UTR,,1,1
hsa-miR-335-5p,NM_001282696,FAM107B,3209,3232,0.846153846154,-21.8,1,0.02922689,0.794,-0.24396227272727272,0.15878886499999995,-9.964902622363823,20,23,11,3UTR,,1,1
hsa-miR-335-5p,NM_001282700,FAM107B,3109,3132,0.846153846154,-21.8,1,0.02922689,0.794,0.20773734545454545,0.17972720499999997,-9.964902622363823,20,23,11,3UTR,,1,1
hsa-miR-335-5p,NM_001320740,FAM107B,2987,3010,0.923076923077,-21.8,1,0.02922689,0.794,4.286369054545454,4.534533702500001,-9.964902622363823,20,23,11,3UTR,,1,1
hsa-miR-335-5p,NM_001142308,MALRD1,5763,5814,0.923076923077,-19.2,1,0.02186202,0.588,2.9656201999999996,2.6136745374999997,-4.794414363722071,15,18,13,CDS,,0,0
hsa-miR-335-5p,NM_213569,NEBL,1585,1600,1.0,-15.7,1,0.04299889,0.662,1.7209410299999999,1.3108216625,-6.995398001915627,14,15,14,3UTR,,0,1
hsa-miR-335-5p,NM_213569,NEBL,3592,3609,0.846153846154,-15.8,1,0.01297348,0.603,0.0950418,0.5517680725,-5.413129994833456,14,17,9,3UTR,,0,1
hsa-miR-335-5p,NM_006393,NEBL,3860,3875,1.0,-15.7,1,0.04299889,0.662,0.41350394,0.1056703275,-6.995398001915627,14,15,14,3UTR,,0,1
hsa-miR-335-5p,NM_006393,NEBL,5867,5884,0.846153846154,-15.8,1,0.01297348,0.603,5.190820255555556,5.35946220875,-5.413129994833456,14,17,9,3UTR,,0,1
hsa-miR-335-5p,NM_001256410,RAB18,874,896,0.846153846154,-16.7,1,9.575655e-05,0.529,3.3936865454545457,2.855791832500001,-7.249989753929374,12,15,11,CDS,,0,0
hsa-miR-335-5p,NM_021252,RAB18,787,809,0.846153846154,-16.7,1,9.575655e-05,0.529,3.3936865454545457,2.855791832500001,-7.249989753929374,12,15,11,CDS,,0,0
hsa-miR-335-5p,NM_001256412,RAB18,595,617,0.846153846154,-16.7,1,9.575655e-05,0.529,3.3936865454545457,2.855791832500001,-7.249989753929374,12,15,11,CDS,,0,0
hsa-miR-335-5p,NM_001256415,RAB18,715,737,0.846153846154,-16.7,1,9.575655e-05,0.529,3.3936865454545457,2.855791832500001,-7.249989753929374,12,15,11,CDS,,0,0
hsa-miR-335-5p,NM_100264,WAC,4056,4074,0.846153846154,-16.4,1,0.02160395,0.691,0.6420692599999999,0.30052016875,-8.429258759619717,15,18,10,3UTR,,0,0
hsa-miR-335-5p,NM_016628,WAC,3742,3783,1.0,-17.6,1,0.02160395,0.691,5.192918000000001,3.56054857875,-8.429258759619717,19,26,10,3UTR,,0,0
hsa-miR-335-5p,NM_100486,WAC,3433,3474,1.0,-17.6,1,0.02160395,0.691,5.192918000000001,3.56054857875,-8.429258759619717,19,26,10,3UTR,,0,0
hsa-miR-335-5p,NM_020848,JCAD,7886,7905,0.923076923077,-15.2,1,0.1008257,0.618,2.0727008000000002,1.4422872149999997,-6.7623489216120145,18,19,18,3UTR,,0,1
hsa-miR-335-5p,NM_001143768,ZNF438,624,645,0.846153846154,-18.2,1,0.004990077,0.471,1.91224851,0.2150253924999999,-7.371380111199145,19,21,12,CDS,,0,0
hsa-miR-335-5p,NM_001198777,CUL2,3070,3084,0.923076923077,-15.2,1,0.001966908,0.676,5.408773769230769,5.3131439,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_003591,CUL2,3062,3076,0.923076923077,-15.2,1,0.001966908,0.676,6.767864615384615,5.3953945125,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-335-5p,XM_011519747,CUL2,3143,3157,0.923076923077,-15.2,1,0.001966908,0.676,0.0,0.0,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001198778,CUL2,2996,3010,0.923076923077,-15.2,1,0.001966908,0.676,6.667809307692308,5.577117112499999,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001198779,CUL2,3109,3123,0.923076923077,-15.2,1,0.001966908,0.676,6.848626846153847,5.442060016249998,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001199699,DHX33,1452,1486,0.923076923077,-17.4,1,0.000805774,0.456,0.23280630000000002,-0.043942959750000024,-5.413129994833456,14,18,9,CDS,,0,0
hsa-miR-335-5p,NM_012446,SSBP2,4229,4246,0.846153846154,-17.1,1,0.007991902,0.662,-0.07508983333333336,-0.23383775324999995,-8.82806429066934,15,17,9,3UTR,,0,0
hsa-miR-335-5p,XM_017009309,SSBP2,4393,4413,0.846153846154,-17.1,1,0.007991902,0.662,0.0,0.0,-8.82806429066934,15,18,9,3UTR,,0,0
hsa-miR-335-5p,NM_022550,XRCC4,643,660,0.846153846154,-15.6,1,0.008120983,0.647,2.0764575538461543,2.1800974675000004,-8.527136195467303,15,17,13,CDS,,0,0
hsa-miR-335-5p,XM_006714588,KIAA0825,3601,3626,1.0,-17.3,1,0.0003920282,0.574,0.0,0.0,-7.052043616942562,12,14,12,CDS,MIRT018655,0,0
hsa-miR-335-5p,NM_006071,PKDREJ,3349,3366,0.846153846154,-15.3,1,7.545719e-05,0.515,0.0,0.0,-4.906073086755913,14,17,8,CDS,,0,0
hsa-miR-335-5p,NM_001297564,TCEANC,2191,2212,0.923076923077,-17.1,1,0.8334958,0.676,0.0,0.0,-6.618099312767468,19,21,10,3UTR,,0,0
hsa-miR-335-5p,XM_017029316,TCEANC,2304,2325,0.923076923077,-17.1,1,0.8334958,0.676,0.0,0.0,-6.618099312767468,19,21,10,3UTR,,0,0
hsa-miR-335-5p,NM_198279,BCLAF3,3076,3090,1.0,-17.1,1,0.06081174,0.75,0.0,0.0,-5.1900497996759025,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_002970,SAT1,454,470,0.846153846154,-15.6,1,0.03374415,0.574,0.0,0.0,-4.906073086755913,14,16,8,CDS,MIRT019180,0,0
hsa-miR-335-5p,NM_004615,TSPAN7,1519,1544,0.923076923077,-16.0,1,0.0001688067,0.618,0.0,0.0,-4.026373917660731,14,17,10,3UTR,,0,0
hsa-miR-335-5p,NM_001261415,SOX5,7026,7046,0.846153846154,-16.5,1,0.3331514,0.721,2.1635699,1.6321264887499998,-7.7817751947826395,18,20,10,3UTR,MIRT016813,0,0
hsa-miR-335-5p,NM_001164748,RASSF8,3381,3396,0.923076923077,-16.2,1,0.01716195,0.735,0.9199735714285716,0.9916169775000001,-9.546562468637928,14,15,14,3UTR,MIRT017153,0,0
hsa-miR-335-5p,XM_024448822,RASSF8,3400,3415,0.846153846154,-16.2,1,0.01716195,0.735,0.0,0.0,-9.546562468637928,14,15,14,3UTR,MIRT017153,0,0
hsa-miR-335-5p,NM_001164747,RASSF8,3447,3462,0.923076923077,-16.2,1,0.01716195,0.735,0.5823762785714285,0.976309167875,-9.546562468637928,14,15,14,3UTR,MIRT017153,0,0
hsa-miR-335-5p,NM_001164746,RASSF8,3702,3717,0.923076923077,-16.2,1,0.01716195,0.735,0.7547653500000001,0.9339107415000001,-9.546562468637928,14,15,14,3UTR,MIRT017153,0,0
hsa-miR-335-5p,NM_001353179,OVCH1,4629,4656,0.923076923077,-17.0,1,0.0002656653,0.515,1.4430276363636365,0.47665430625,-6.4636125610623605,13,15,13,CDS,,0,0
hsa-miR-335-5p,NM_005164,ABCD2,3609,3633,0.923076923077,-17.1,1,0.01205822,0.691,1.309994897,0.7769846238750001,-12.25512276139502,18,24,10,3UTR,,0,0
hsa-miR-335-5p,NM_025003,ADAMTS20,3582,3602,1.0,-17.9,1,0.0005300204,0.559,4.000565222222223,3.744363185,-11.35165869953655,13,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001142679,ANO6,3305,3322,0.846153846154,-18.4,1,0.05768539,0.706,0.168319164375,0.04015517874999998,-13.6655996434504,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_001037806,NCKAP5L,4742,4761,0.846153846154,-17.0,1,0.1668808,0.515,0.7411819500000001,1.0101784675,-4.95700071937229,18,19,18,3UTR,,0,0
hsa-miR-335-5p,XM_006719231,FAM186A,2956,2968,0.846153846154,-15.3,1,4.336588e-05,0.559,0.0,0.0,-10.39884692653892,11,12,11,CDS,,0,0
hsa-miR-335-5p,NM_031935,HMCN1,4189,4212,0.923076923077,-17.7,1,0.01038963,0.574,3.6734877,3.3909748449999997,-7.560796672566943,18,23,10,CDS,MIRT017939,0,0
hsa-miR-335-5p,NM_031935,HMCN1,5591,5610,1.0,-15.7,1,0.00305824,0.603,4.365917499999999,3.6916134522500004,-10.282012028888563,11,14,10,CDS,MIRT017939,0,0
hsa-miR-335-5p,NM_031935,HMCN1,5188,5199,0.923076923077,-15.5,1,0.0002010428,0.529,2.9182326799999996,2.4132299349999995,-10.515061109192176,10,11,10,CDS,MIRT017939,0,0
hsa-miR-335-5p,NM_003292,TPR,7630,7644,0.846153846154,-15.5,1,0.0001619058,0.574,3.1868694599999996,3.1391262487500002,-8.108626787507722,12,14,10,3UTR,,1,0
hsa-miR-335-5p,NM_001206846,ASPM,2912,2938,0.923076923077,-16.2,1,0.01514264,0.721,5.648751333333333,4.315917671249999,-9.025110261568384,18,26,9,CDS,,0,0
hsa-miR-335-5p,NM_003281,TNNI1,6052,6069,0.846153846154,-16.0,1,0.1550567,0.721,0.5401416555555556,1.769096385,-6.251209375382295,16,17,16,3UTR,MIRT016700,0,0
hsa-miR-335-5p,NM_002646,PIK3C2B,5892,5912,1.0,-18.3,1,0.4885848,0.706,4.165572933333333,3.843133995,-7.91236201216959,18,20,15,3UTR,MIRT018449,0,0
hsa-miR-335-5p,NM_002393,MDM4,1112,1146,0.961538461538,-19.1,1,0.004739658,0.574,5.228868333333334,4.155665387500001,-7.382219742266031,19,26,12,CDS,,0,1
hsa-miR-335-5p,NM_001204171,MDM4,962,996,0.884615384615,-19.1,1,0.004739658,0.574,5.3094097499999995,4.921370051249999,-7.382219742266031,19,26,12,CDS,,0,1
hsa-miR-335-5p,NM_001278516,MDM4,1044,1078,0.884615384615,-19.1,1,0.004739658,0.574,5.3094097499999995,4.921370051249999,-7.382219742266031,19,26,12,3UTR,,0,1
hsa-miR-335-5p,NM_001278518,MDM4,633,667,0.884615384615,-19.1,1,0.004739658,0.574,5.3094097499999995,4.921370051249999,-7.382219742266031,19,26,12,3UTR,,0,1
hsa-miR-335-5p,NM_001278519,MDM4,443,477,0.884615384615,-19.1,1,0.004739658,0.574,5.3094097499999995,4.921370051249999,-7.382219742266031,19,26,12,CDS,,0,1
hsa-miR-335-5p,NM_001278517,MDM4,818,852,0.884615384615,-19.1,1,0.004739658,0.574,5.3094097499999995,4.921370051249999,-7.382219742266031,19,26,12,CDS,,0,1
hsa-miR-335-5p,NM_022731,NUCKS1,4573,4585,0.923076923077,-16.2,1,0.003585677,0.618,-0.2539981,0.9309560949999999,-10.39884692653892,11,12,11,3UTR,,1,0
hsa-miR-335-5p,NM_018254,RCOR3,137,158,0.846153846154,-17.2,1,0.006328116,0.662,0.38570319999999997,1.6587100275,-11.150474115941337,18,21,10,5UTR,,0,0
hsa-miR-335-5p,NM_021639,GPBP1L1,2943,2960,1.0,-17.8,1,0.07821459,0.647,0.9510757687499999,0.7956234937499999,-4.95700071937229,16,17,16,3UTR,,0,0
hsa-miR-335-5p,XM_024448809,GPBP1L1,2810,2827,1.0,-17.8,1,0.07821459,0.647,0.0,0.0,-4.95700071937229,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_005727,TSPAN1,657,687,0.846153846154,-19.4,1,0.04053277,0.456,3.5211905999999997,3.1377288025,-10.844601791459004,18,24,10,CDS,,0,0
hsa-miR-335-5p,NM_024603,BEND5,1717,1732,0.846153846154,-15.1,1,0.01812743,0.765,0.0,0.0,-7.371380111199145,13,15,10,3UTR,,0,0
hsa-miR-335-5p,NM_014372,RNF11,1195,1208,0.846153846154,-16.3,1,0.005241403,0.75,2.4372616666666667,3.120664992499999,-9.546562468637928,12,13,12,3UTR,,0,0
hsa-miR-335-5p,NM_002370,MAGOH,112,133,0.846153846154,-15.7,1,0.0007769498,0.368,0.7378144000000001,3.5619585966250003,-11.631331924178227,15,21,10,5UTR,,0,0
hsa-miR-335-5p,NM_003713,PLPP3,2559,2579,0.846153846154,-15.2,1,3.567629e-05,0.529,5.363486,4.269648600249999,-9.397757400173965,14,20,10,3UTR,MIRT017904,1,0
hsa-miR-335-5p,NM_014787,DNAJC6,4426,4446,0.846153846154,-16.1,1,0.06092282,0.706,2.5791111818181816,0.7574348925,-9.33931466908909,18,20,11,3UTR,,0,0
hsa-miR-335-5p,NM_001297442,PDE4B,376,410,1.0,-18.1,1,0.0002721664,0.559,4.21370825,5.975493887500001,-11.150474115941337,13,17,8,5UTR,,0,0
hsa-miR-335-5p,NM_015640,SERBP1,6586,6613,0.846153846154,-15.1,1,0.0130341,0.647,2.5685678750000003,4.268036125,-6.971920133026242,19,27,8,3UTR,,0,0
hsa-miR-335-5p,NM_001018068,SERBP1,6631,6658,0.846153846154,-15.1,1,0.0130341,0.647,2.5685678750000003,4.268036125,-6.971920133026242,19,27,8,3UTR,,0,0
hsa-miR-335-5p,NM_001018069,SERBP1,6604,6631,0.846153846154,-15.1,1,0.0130341,0.647,2.5685678750000003,4.268036125,-6.971920133026242,19,27,8,3UTR,,0,0
hsa-miR-335-5p,NM_001018067,SERBP1,6649,6676,0.846153846154,-15.1,1,0.0130341,0.647,2.5685678750000003,4.268036125,-6.971920133026242,19,27,8,3UTR,,0,0
hsa-miR-335-5p,NM_019096,GTPBP2,2350,2373,0.923076923077,-16.7,1,0.0005752579,0.426,5.471649871333333,5.6370220517500025,-4.906073086755913,14,17,9,3UTR,,0,0
hsa-miR-335-5p,NM_001286216,GTPBP2,2155,2178,0.923076923077,-16.7,1,0.0005752579,0.426,5.801033733333333,5.567327625,-4.906073086755913,14,17,9,3UTR,,0,0
hsa-miR-335-5p,NM_004556,NFKBIE,1933,1949,0.846153846154,-15.1,1,0.0009658674,0.529,1.959708125,1.37235059,-8.913451538534543,14,16,10,3UTR,,0,0
hsa-miR-335-5p,NM_153838,ADGRF4,1995,2012,0.846153846154,-15.2,1,0.003165685,0.529,1.8335624000000001,1.9699159025000001,-11.369026928741844,14,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001347855,ADGRF4,1907,1924,0.846153846154,-15.2,1,0.003165685,0.529,1.8335624000000001,1.9699159025000001,-11.369026928741844,14,17,9,CDS,,0,0
hsa-miR-335-5p,NM_012288,TRAM2,3203,3225,0.846153846154,-17.4,1,0.001047045,0.559,-0.07418911818181816,-0.51027415625,-7.517426836101634,14,17,11,3UTR,,0,0
hsa-miR-335-5p,NM_001003760,KLHL31,4847,4869,0.923076923077,-16.8,1,0.002246288,0.632,5.19809775,4.838379379999999,-6.971920133026242,19,22,8,3UTR,,0,0
hsa-miR-335-5p,NM_001290260,PHF3,597,625,0.846153846154,-17.1,1,0.0002836461,0.632,3.3323428571428573,4.775649875000001,-6.449759621627232,13,16,7,CDS,,0,0
hsa-miR-335-5p,NM_015153,PHF3,256,284,0.846153846154,-17.1,1,0.0002836461,0.632,3.3323428571428573,4.775649875000001,-6.449759621627232,13,16,7,CDS,,0,0
hsa-miR-335-5p,NM_183050,BCKDHB,1464,1480,0.846153846154,-16.0,1,0.03359086,0.588,0.04802607692307692,-0.05122029999999997,-5.495113920508112,15,16,15,3UTR,,0,0
hsa-miR-335-5p,NM_002395,ME1,1635,1657,0.846153846154,-17.0,1,0.001067081,0.485,3.114190145454546,2.88348773375,-8.806557448767878,13,17,11,CDS,,0,0
hsa-miR-335-5p,NM_198468,MMS22L,6793,6813,1.0,-18.3,1,0.8176918,0.721,3.3853475866666662,3.843171215,-7.91236201216959,18,20,15,3UTR,,0,0
hsa-miR-335-5p,NM_032777,ADGRA2,636,661,1.0,-18.3,1,0.0009148451,0.426,1.820636,1.6237348612500002,-5.413129994833456,14,19,9,CDS,,0,0
hsa-miR-335-5p,NM_153692,HTRA4,1444,1468,1.0,-16.7,1,0.0006492598,0.588,3.92858675,1.4462348249999997,-6.236470572775607,14,18,8,CDS,MIRT017453,0,0
hsa-miR-335-5p,NM_178819,GPAT4,544,561,0.846153846154,-14.9,1,0.000290162,0.559,0.23932699999999998,0.62806215375,-5.413129994833456,14,17,9,5UTR,,0,0
hsa-miR-335-5p,NM_006766,KAT6A,7149,7174,0.846153846154,-17.8,1,0.001930551,0.75,6.457778235384615,5.0310731749999995,-4.794414363722071,19,25,13,3UTR,,0,0
hsa-miR-335-5p,XM_017013863,KAT6A,7251,7268,0.923076923077,-17.0,1,0.001930551,0.75,0.0,0.0,-4.794414363722071,15,17,13,3UTR,,0,0
hsa-miR-335-5p,XM_017013863,KAT6A,231,250,0.846153846154,-15.9,1,0.0001154748,0.559,0.0,0.0,-15.055168704029647,17,19,15,5UTR,,0,0
hsa-miR-335-5p,XM_017013864,KAT6A,7206,7223,0.923076923077,-17.0,1,0.001930551,0.75,0.0,0.0,-4.794414363722071,15,17,13,3UTR,,0,0
hsa-miR-335-5p,XM_024447285,KAT6A,7271,7288,0.923076923077,-17.0,1,0.001930551,0.75,0.0,0.0,-4.794414363722071,15,17,13,3UTR,,0,0
hsa-miR-335-5p,XM_024447285,KAT6A,230,249,0.846153846154,-15.9,1,0.0001154748,0.559,0.0,0.0,-15.055168704029647,17,19,15,5UTR,,0,0
hsa-miR-335-5p,NM_022454,SOX17,1509,1554,0.923076923077,-20.0,1,0.2054923,0.632,1.223395,0.40468841,-7.91236201216959,17,20,14,3UTR,MIRT054849,0,0
hsa-miR-335-5p,NM_001286060,RAB30,4775,4816,0.923076923077,-19.9,1,0.04842965,0.706,0.407695,0.25579535999999997,-7.91236201216959,19,22,16,3UTR,,0,0
hsa-miR-335-5p,NM_014488,RAB30,4876,4917,0.846153846154,-19.9,1,0.04842965,0.706,-0.001031668749999999,0.3967141087499999,-7.91236201216959,19,22,16,3UTR,,0,0
hsa-miR-335-5p,NM_001286061,RAB30,4673,4714,0.846153846154,-19.9,1,0.04842965,0.706,0.24908451875,0.28080682375,-7.91236201216959,19,22,16,3UTR,,0,0
hsa-miR-335-5p,NM_001286059,RAB30,4940,4981,0.923076923077,-19.9,1,0.04842965,0.706,0.35279099375,0.21492233374999994,-7.91236201216959,19,22,16,3UTR,,0,0
hsa-miR-335-5p,NM_007173,PRSS23,2240,2262,0.846153846154,-16.5,1,0.007416739,0.618,1.7713135454545452,1.26437228,-7.483038834232987,11,13,11,3UTR,,0,0
hsa-miR-335-5p,NM_032930,CFAP300,215,232,1.0,-15.5,1,0.01078253,0.632,1.6112698888888888,2.26782628375,-6.013390377618052,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_001195005,CFAP300,215,232,1.0,-15.5,1,0.01078253,0.632,1.6112698888888888,2.26782628375,-6.013390377618052,15,17,9,CDS,,0,0
hsa-miR-335-5p,NM_002422,MMP3,777,800,0.923076923077,-18.6,1,0.0007092152,0.529,0.10440949999999997,2.37535728375,-8.212103189489033,19,23,6,CDS,,0,0
hsa-miR-335-5p,NM_033135,PDGFD,2984,3006,0.923076923077,-22.1,1,0.03026568,0.662,3.4542180000000005,3.1621713087499996,-6.695373124915117,21,22,21,3UTR,,0,0
hsa-miR-335-5p,NM_025208,PDGFD,3002,3024,0.923076923077,-22.1,1,0.03026568,0.662,2.672316533333333,3.0027538219625,-6.695373124915117,21,22,21,3UTR,,0,0
hsa-miR-335-5p,NM_001080512,BICC1,5446,5467,1.0,-17.3,1,0.01780436,0.81,2.5824884200000002,1.9879879925000006,-7.140128146953473,15,17,15,3UTR,,0,1
