mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-126-5p,NM_001085354,MORC4,2361,2383,0.846153846154,-17.7,1,0.00760191,0.529,0.0,0.0,-7.002209089409883,18,22,10,CDS,,0,0
hsa-miR-126-5p,NM_024657,MORC4,2361,2383,0.846153846154,-17.7,1,0.00760191,0.529,0.0,0.0,-7.002209089409883,18,22,10,CDS,,0,0
hsa-miR-126-5p,NM_033380,COL4A5,3031,3059,0.846153846154,-22.3,1,0.03643549,0.426,0.0,0.0,-3.937574446201665,20,28,13,CDS,,0,0
hsa-miR-126-5p,NM_033380,COL4A5,2942,2977,0.846153846154,-20.1,1,0.001545522,0.441,0.0,0.0,-8.056611621014136,17,19,17,CDS,,0,0
hsa-miR-126-5p,NM_000495,COL4A5,3031,3059,0.846153846154,-22.3,1,0.03643549,0.426,0.0,0.0,-3.937574446201665,20,28,13,CDS,,0,0
hsa-miR-126-5p,NM_000495,COL4A5,2942,2977,0.846153846154,-20.1,1,0.001545522,0.441,0.0,0.0,-8.056611621014136,17,19,17,CDS,,0,0
hsa-miR-126-5p,NM_003604,IRS4,3620,3636,0.846153846154,-17.3,1,6.771245e-06,0.353,0.0,0.0,-4.95700071937229,15,16,15,CDS,,0,0
hsa-miR-126-5p,NM_001243963,LRCH2,3704,3723,0.846153846154,-17.4,1,9.334709e-05,0.676,0.0,0.0,-10.056828651752419,15,19,10,3UTR,,0,1
hsa-miR-126-5p,NM_020871,LRCH2,3755,3774,0.846153846154,-17.4,1,9.334709e-05,0.676,0.0,0.0,-10.056828651752419,15,19,10,3UTR,,0,1
hsa-miR-126-5p,NM_001170570,CXorf56,80,95,0.846153846154,-15.9,1,0.005244561,0.515,0.0,0.0,-6.514540193678739,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_022101,CXorf56,80,95,0.846153846154,-15.9,1,0.005244561,0.515,0.0,0.0,-6.514540193678739,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_001170569,CXorf56,55,70,0.846153846154,-15.9,1,0.006177258,0.515,0.0,0.0,-6.514540193678739,14,15,14,5UTR,,0,0
hsa-miR-126-5p,NM_178470,DCAF12L1,2718,2742,0.846153846154,-17.0,1,0.01330568,0.721,0.0,0.0,-5.762913004276319,18,24,13,3UTR,,0,0
hsa-miR-126-5p,NM_032458,PHF6,3484,3503,1.0,-19.7,1,0.0003604558,0.632,0.0,0.0,-6.969596721160855,17,19,14,3UTR,,0,0
hsa-miR-126-5p,NM_001015877,PHF6,3154,3173,1.0,-19.7,1,0.0003604558,0.632,0.0,0.0,-6.969596721160855,17,19,14,3UTR,,0,0
hsa-miR-126-5p,NM_002645,PIK3C2A,7674,7694,0.846153846154,-17.8,1,0.0006596501,0.603,2.4742176000000002,3.2788011487499995,-8.056611621014136,18,20,10,3UTR,,0,0
hsa-miR-126-5p,NM_002645,PIK3C2A,3090,3123,0.846153846154,-17.9,1,6.888371e-05,0.544,-0.11760395000000001,0.9704672425000003,-10.10915223120837,14,18,10,CDS,,0,0
hsa-miR-126-5p,NM_001277269,OTOG,8223,8238,0.923076923077,-18.0,0,0.01096072,0.353,0.7604789999999999,3.0192014125,-15.566558404643448,13,15,10,CDS,,0,0
hsa-miR-126-5p,NM_001292063,OTOG,8187,8202,0.923076923077,-18.0,0,0.01096072,0.353,0.7604789999999999,3.0192014125,-15.566558404643448,13,15,10,CDS,,0,0
hsa-miR-126-5p,NM_001008391,CCDC73,1248,1269,0.923076923077,-16.8,1,0.4858394,0.706,1.6366999874999997,2.327694315,-4.1706235265052785,18,21,10,CDS,,0,0
hsa-miR-126-5p,NM_017583,TRIM44,4626,4649,0.846153846154,-16.1,1,0.02883514,0.647,-0.07500913333333331,0.275122945,-8.79206118126477,18,23,9,3UTR,,0,0
hsa-miR-126-5p,NM_001256695,PRDM11,3939,3955,0.846153846154,-16.1,0,0.004601142,0.603,1.8218800866666665,2.1037852987499996,-19.423879868695398,13,16,8,3UTR,,0,0
hsa-miR-126-5p,NM_006560,CELF1,83,96,0.846153846154,-16.2,0,4.907461e-06,0.324,5.676271666666666,4.351320750000001,-15.566558404643448,12,13,12,5UTR,,0,0
hsa-miR-126-5p,NM_018095,KBTBD4,1165,1182,0.846153846154,-16.3,1,0.0001036342,0.529,5.319026500000001,4.926421621625002,-12.990572321645654,16,17,16,CDS,,0,0
hsa-miR-126-5p,NM_001318718,KBTBD4,1214,1231,0.846153846154,-16.3,1,0.0001036342,0.529,4.3710648999999995,5.060621196624999,-12.990572321645654,16,17,16,CDS,,0,0
hsa-miR-126-5p,NM_001318724,KBTBD4,1266,1283,0.846153846154,-16.3,1,0.0001036342,0.529,5.227658099999999,4.867887671625001,-12.990572321645654,16,17,16,CDS,,0,0
hsa-miR-126-5p,NM_016506,KBTBD4,1270,1287,0.846153846154,-16.3,1,0.0001036342,0.529,5.2961851,4.635179593250001,-12.990572321645654,16,17,16,CDS,,0,0
hsa-miR-126-5p,NM_001330653,UNC13B,2761,2780,0.846153846154,-21.6,1,0.0001285827,0.485,5.1832356,5.520115041249999,-7.7817751947826395,17,19,9,CDS,,0,0
hsa-miR-126-5p,NM_001330653,UNC13B,2216,2228,0.923076923077,-17.5,0,0.1004855,0.574,6.421084818181819,5.870238699874999,-20.48026952694116,11,12,11,CDS,,0,0
hsa-miR-126-5p,NM_006377,UNC13B,2738,2757,0.846153846154,-21.6,1,0.0001285827,0.485,6.476967333333334,5.60842323,-7.7817751947826395,17,19,9,CDS,,0,0
hsa-miR-126-5p,NM_006377,UNC13B,2193,2205,0.923076923077,-17.5,0,0.1004855,0.574,5.553574545454545,5.831007857625,-20.48026952694116,11,12,11,CDS,,0,0
hsa-miR-126-5p,XM_017014192,UNC13B,1708,1727,0.948717948718,-21.6,1,0.0001285827,0.485,0.0,0.0,-7.7817751947826395,17,19,9,CDS,,0,0
hsa-miR-126-5p,XM_017014192,UNC13B,3132,3166,0.923076923077,-18.6,1,0.0008342457,0.471,0.0,0.0,-3.937574446201665,21,34,12,CDS,,0,0
hsa-miR-126-5p,XM_017014192,UNC13B,1163,1175,0.846153846154,-17.5,0,0.1004855,0.574,0.0,0.0,-20.48026952694116,11,12,11,CDS,,0,0
hsa-miR-126-5p,NM_003028,SHB,5486,5508,0.846153846154,-17.9,1,0.0006348978,0.412,1.2570554999999999,1.2968105630000002,-4.026373917660731,19,22,14,3UTR,,0,0
hsa-miR-126-5p,NM_181425,FXN,4082,4098,0.923076923077,-15.9,0,0.0003243549,0.603,0.40021188888888887,0.126736129925,-18.9133617142398,14,16,9,3UTR,,0,1
hsa-miR-126-5p,NM_000144,FXN,4074,4090,0.923076923077,-15.9,0,0.0003243549,0.603,0.40021188888888887,0.126736129925,-18.9133617142398,14,16,9,3UTR,,0,1
hsa-miR-126-5p,NM_001127608,FAM189A2,207,231,0.923076923077,-17.8,1,0.0001781629,0.471,3.476292090909091,3.8935096425,-5.180080914529843,19,24,7,CDS,,0,0
hsa-miR-126-5p,NM_001347995,FAM189A2,562,586,0.923076923077,-17.8,1,0.0001781629,0.471,3.476292090909091,3.8935096425,-5.180080914529843,19,24,7,CDS,,0,0
hsa-miR-126-5p,NM_004816,FAM189A2,523,547,0.923076923077,-17.8,1,0.0001781629,0.471,3.476292090909091,3.8935096425,-5.180080914529843,19,24,7,CDS,,0,0
hsa-miR-126-5p,NM_001099666,PTAR1,8024,8045,0.974358974359,-21.9,1,0.05900204,0.676,1.2525782293333332,0.8648908202499999,-4.1706235265052785,19,21,15,3UTR,,0,0
hsa-miR-126-5p,XM_011519042,TRPM3,4617,4633,0.846153846154,-18.8,1,0.006096004,0.471,0.0,0.0,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_001007471,TRPM3,4734,4750,0.923076923077,-18.8,1,0.006096004,0.471,0.29891018999999996,0.17010411999999997,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_020952,TRPM3,4386,4402,0.923076923077,-18.8,1,0.006096004,0.471,1.8647628,0.6013013749999998,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_206945,TRPM3,4392,4408,0.923076923077,-18.8,1,0.006096004,0.471,1.9510316899999995,0.63095582625,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_024971,TRPM3,4422,4438,1.0,-18.8,1,0.006096004,0.471,-0.09782542000000002,1.0721793412499998,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_206947,TRPM3,4431,4447,1.0,-18.8,1,0.006096004,0.471,0.010007570000000021,0.8969480000000001,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_206946,TRPM3,4461,4477,0.846153846154,-18.8,1,0.006096004,0.471,0.01719675999999997,0.23735916250000003,-13.898648723754015,14,16,10,CDS,,0,0
hsa-miR-126-5p,NM_001135820,TMEM2,5740,5755,0.846153846154,-16.4,0,0.001576682,0.485,3.1718594999999996,2.9800709974999995,-19.423879868695398,13,15,10,3UTR,,0,0
hsa-miR-126-5p,NM_013390,TMEM2,5929,5944,0.846153846154,-16.4,0,0.001576682,0.485,3.1718594999999996,2.9800709974999995,-19.423879868695398,13,15,10,3UTR,,0,0
hsa-miR-126-5p,NM_017662,TRPM6,451,466,1.0,-17.0,1,0.001803743,0.588,0.21977624166666665,0.01602943250000001,-13.6655996434504,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_017662,TRPM6,2843,2858,0.846153846154,-15.7,1,7.321875e-05,0.456,6.421956,3.1120895850000005,-14.522439560970808,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_001177310,TRPM6,270,285,1.0,-17.0,1,0.001803743,0.588,0.28717365833333336,0.13962338375000002,-13.6655996434504,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_001177311,TRPM6,297,312,1.0,-17.0,1,0.001803743,0.588,0.07461291666666663,-0.06600324000000002,-13.6655996434504,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_015186,VPS13A,9486,9505,0.923076923077,-17.9,1,0.008725896,0.588,2.0775709000000004,2.065383985625,-7.49779848186265,16,19,10,CDS,,0,1
hsa-miR-126-5p,NM_058179,PSAT1,1051,1080,0.846153846154,-18.0,1,0.000195684,0.632,2.9010120666666666,3.936796899999999,-6.251209375382295,18,23,9,CDS,MIRT175235,0,1
hsa-miR-126-5p,NM_001145197,SPATA31D4,3495,3513,0.846153846154,-16.6,1,0.003144265,0.574,-0.20096229999999993,-0.4620513125000001,-11.35165869953655,16,18,15,3UTR,,0,0
hsa-miR-126-5p,NM_001199633,SLC28A3,3622,3639,0.923076923077,-15.1,1,0.04713452,0.735,3.405410111111111,3.3665013924999996,-10.403402386158335,16,17,16,3UTR,,0,0
hsa-miR-126-5p,NM_001286717,AGTPBP1,3655,3684,1.0,-19.1,1,0.01355441,0.647,3.1460202692307693,4.111140874999999,-4.794414363722071,17,20,13,CDS,,0,0
hsa-miR-126-5p,NM_001286715,AGTPBP1,3775,3804,1.0,-19.1,1,0.01355441,0.647,3.1460202692307693,4.111140874999999,-4.794414363722071,17,20,13,CDS,,0,0
hsa-miR-126-5p,NM_015239,AGTPBP1,3720,3749,1.0,-19.1,1,0.01355441,0.647,4.223308461538462,3.675231246249999,-4.794414363722071,17,20,13,CDS,,0,0
hsa-miR-126-5p,NM_001330701,AGTPBP1,3840,3869,1.0,-19.1,1,0.01355441,0.647,4.223308461538462,3.675231246249999,-4.794414363722071,17,20,13,CDS,,0,0
hsa-miR-126-5p,XM_011518824,NOL8,1613,1653,0.846153846154,-18.3,1,0.001478885,0.662,0.0,0.0,-10.10915223120837,19,30,10,CDS,,0,0
hsa-miR-126-5p,NM_001256394,NOL8,1504,1544,0.846153846154,-18.3,1,0.001478885,0.662,0.07480300000000004,1.43764788375,-10.10915223120837,19,30,10,CDS,,0,0
hsa-miR-126-5p,NM_001330722,NOL8,1400,1440,0.846153846154,-18.3,1,0.001478885,0.662,3.6648811,3.0390509487500004,-10.10915223120837,19,30,10,CDS,,0,0
hsa-miR-126-5p,NM_017948,NOL8,1400,1440,0.846153846154,-18.3,1,0.001478885,0.662,3.6648811,3.0390509487500004,-10.10915223120837,19,30,10,CDS,,0,0
hsa-miR-126-5p,NM_001083536,FGD3,1868,1886,0.846153846154,-15.4,1,0.0003738128,0.412,2.3689784571428567,2.9722391287500005,-10.603295630498382,17,18,17,CDS,,0,0
hsa-miR-126-5p,NM_006648,WNK2,1050,1074,0.846153846154,-17.8,1,0.01060073,0.485,5.002443263157895,5.588125762500001,-5.694283598550164,18,24,14,CDS,,0,0
hsa-miR-126-5p,NM_001282394,WNK2,1050,1074,0.846153846154,-17.8,1,0.01060073,0.485,5.002443263157895,5.588125762500001,-5.694283598550164,18,24,14,CDS,,0,0
hsa-miR-126-5p,NM_005392,PHF2,2325,2343,0.923076923077,-20.3,1,0.0007870031,0.426,1.0356712181818184,3.329566635,-5.813840636892696,17,18,17,CDS,,0,0
hsa-miR-126-5p,NM_015721,GEMIN4,2161,2183,1.0,-24.0,1,5.305635e-06,0.412,2.991716792307692,1.5715335524999994,-9.352435384560064,18,22,13,CDS,,0,0
hsa-miR-126-5p,XM_005256670,GEMIN4,2282,2304,0.923076923077,-24.0,1,5.305635e-06,0.412,0.0,0.0,-9.352435384560064,18,22,13,CDS,,0,0
hsa-miR-126-5p,NM_031965,HASPIN,996,1018,0.846153846154,-16.9,1,0.008408636,0.426,-0.10460375000000002,0.08194871875000001,-10.371861657730689,16,22,10,CDS,,0,0
hsa-miR-126-5p,XM_006718048,GBF1,4774,4793,0.923076923077,-17.6,1,0.001771402,0.368,0.0,0.0,-6.083544976388314,17,19,14,CDS,,0,0
hsa-miR-126-5p,XM_017016861,GBF1,4753,4772,0.923076923077,-17.6,1,0.001771402,0.368,0.0,0.0,-6.083544976388314,17,19,14,CDS,,0,0
hsa-miR-126-5p,NM_032727,INA,2948,2967,0.846153846154,-16.5,1,0.0001118361,0.5,0.4197923333333333,0.27757080875000006,-7.570929851924502,17,19,12,3UTR,,0,0
hsa-miR-126-5p,NM_032727,INA,1150,1166,0.923076923077,-15.7,1,0.002727461,0.471,4.183634272727272,3.5586567071249995,-8.056611621014136,15,16,15,CDS,,0,0
hsa-miR-126-5p,NM_014631,SH3PXD2A,5504,5526,1.0,-17.5,1,0.002042877,0.676,4.602464545454546,2.657564405,-6.618099312767468,19,22,9,3UTR,,0,0
hsa-miR-126-5p,NM_014720,SLK,2264,2282,0.846153846154,-15.2,1,0.06225342,0.529,-0.12149704999999998,0.3760482125000001,-6.083544976388314,15,18,12,CDS,,0,0
hsa-miR-126-5p,NM_001304743,SLK,2264,2282,0.846153846154,-15.2,1,0.06225342,0.529,-0.12149704999999998,0.3760482125000001,-6.083544976388314,15,18,12,CDS,,0,0
hsa-miR-126-5p,NM_001191003,GSTO1,602,620,0.846153846154,-15.4,1,0.001166399,0.544,3.8784183985714287,2.40071567825,-9.546562468637928,15,18,9,CDS,,0,0
hsa-miR-126-5p,NM_004832,GSTO1,549,567,0.846153846154,-15.4,1,0.001166399,0.544,4.7457142857142856,2.3455201500000005,-9.546562468637928,15,18,9,CDS,,0,0
hsa-miR-126-5p,NM_014978,SORCS3,897,920,0.846153846154,-15.9,0,0.0005965296,0.485,4.759202571428572,4.4588960475000015,-14.533279192037693,16,23,8,CDS,,0,0
hsa-miR-126-5p,NM_001243783,BBIP1,558,581,0.846153846154,-21.1,1,0.002472033,0.721,-0.07746664545454544,0.13277553000000003,-3.937574446201665,21,23,18,3UTR,,0,0
hsa-miR-126-5p,NM_001195307,BBIP1,576,599,0.846153846154,-21.1,1,0.002472033,0.721,0.1186853909090909,0.017294421250000004,-3.937574446201665,21,23,18,3UTR,,0,0
hsa-miR-126-5p,NM_001195305,BBIP1,651,674,0.923076923077,-21.1,1,0.002472033,0.721,0.5524304363636364,0.05604122499999999,-3.937574446201665,21,23,18,3UTR,,0,0
hsa-miR-126-5p,NM_001195304,BBIP1,808,831,0.846153846154,-21.1,1,0.002472033,0.721,-0.29572054545454535,-0.22126491625000003,-3.937574446201665,21,23,18,3UTR,,0,0
hsa-miR-126-5p,NM_001195306,BBIP1,497,520,0.923076923077,-21.1,1,0.002472033,0.721,0.6463626727272728,0.07427521000000001,-3.937574446201665,21,23,18,3UTR,,0,0
hsa-miR-126-5p,NM_007373,SHOC2,340,362,0.846153846154,-14.9,1,0.03859053,0.662,6.970274000000001,3.749328675000001,-7.140128146953473,18,22,10,5UTR,,0,0
hsa-miR-126-5p,NM_001269039,SHOC2,340,362,0.846153846154,-14.9,1,0.03859053,0.662,6.970274000000001,3.749328675000001,-7.140128146953473,18,22,10,5UTR,,0,0
hsa-miR-126-5p,NM_000681,ADRA2A,1566,1598,0.923076923077,-17.1,1,2.885633e-05,0.397,2.6054959230769232,3.8576042175,-6.514540193678739,15,17,15,CDS,,0,0
hsa-miR-126-5p,XM_005269979,TDRD1,509,524,0.846153846154,-15.8,1,0.0007261803,0.574,0.0,0.0,-9.546562468637928,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_198795,TDRD1,499,514,0.846153846154,-15.8,1,0.0007261803,0.574,0.8702627571428571,1.05131569,-9.546562468637928,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_001272046,VWA2,3487,3504,1.0,-18.3,1,0.0002304738,0.5,-0.3227561125,0.04335991125000001,-3.937574446201665,16,17,16,3UTR,,0,0
hsa-miR-126-5p,NM_001135051,FAM160B1,885,902,0.846153846154,-15.3,1,0.000813542,0.662,1.632662,1.3219738837499997,-10.789068936966107,14,17,8,CDS,,0,0
hsa-miR-126-5p,NM_020940,FAM160B1,885,902,0.846153846154,-15.3,1,0.000813542,0.662,1.632662,1.3219738837499997,-10.789068936966107,14,17,8,CDS,,0,0
hsa-miR-126-5p,NM_207303,ATRNL1,2416,2449,0.846153846154,-19.2,1,0.001060967,0.588,4.728932857142857,4.4690931237500005,-8.663307682805062,18,22,9,CDS,,0,0
hsa-miR-126-5p,NM_001330167,RAB11FIP2,462,500,0.846153846154,-20.1,1,5.915759e-06,0.324,2.9522046,2.0630434125,-10.10915223120837,18,20,18,5UTR,,0,1
hsa-miR-126-5p,NM_001330167,RAB11FIP2,3072,3087,0.846153846154,-15.8,1,0.03348653,0.691,0.7883228071428571,0.51298268,-4.026373917660731,14,15,14,3UTR,,0,1
hsa-miR-126-5p,NM_014904,RAB11FIP2,181,219,0.846153846154,-20.1,1,5.915759e-06,0.324,1.4421414999999997,1.43657670125,-10.10915223120837,18,20,18,5UTR,,0,1
hsa-miR-126-5p,NM_014904,RAB11FIP2,2731,2746,0.846153846154,-15.8,1,0.03348653,0.691,0.30341435714285714,0.11667259125,-4.026373917660731,14,15,14,3UTR,,0,1
hsa-miR-126-5p,NM_153810,CACUL1,5147,5165,0.846153846154,-16.8,1,0.01808912,0.588,0.4199419214285714,1.1527746625000002,-4.6730240064523,16,18,14,3UTR,,0,0
hsa-miR-126-5p,NM_207009,FAM45A,651,665,0.846153846154,-17.0,0,0.007501638,0.412,4.878787475,3.6483909242499997,-17.34329401981838,11,14,8,CDS,,0,0
hsa-miR-126-5p,XM_017016267,FAM45A,1062,1076,0.846153846154,-17.0,0,0.007501638,0.412,0.0,0.0,-17.34329401981838,11,14,8,CDS,,0,0
hsa-miR-126-5p,NM_153442,GPR26,1542,1564,0.846153846154,-16.2,1,2.802429e-07,0.5,-0.11883913749999994,-0.04644389249999997,-4.1706235265052785,18,22,12,3UTR,,0,0
hsa-miR-126-5p,NM_198148,CPXM2,1509,1525,0.846153846154,-15.9,0,0.0001271482,0.382,5.7719712733333335,4.878395349999998,-15.566558404643448,15,16,15,CDS,,0,0
hsa-miR-126-5p,NM_001039762,FAM196A,2122,2135,0.846153846154,-16.9,0,0.01737561,0.544,-0.21169695931666663,0.2553030433075,-20.48026952694116,12,13,12,3UTR,,0,0
hsa-miR-126-5p,XM_017016859,KNDC1,1848,1861,0.846153846154,-18.7,0,1.129005e-06,0.426,0.0,0.0,-19.423879868695398,12,13,12,CDS,,0,0
hsa-miR-126-5p,NM_001164490,ADAM8,641,661,0.846153846154,-20.2,1,0.0001167667,0.456,-0.9086034625000001,-0.7263465,-4.95700071937229,18,20,16,CDS,,0,0
hsa-miR-126-5p,NM_004770,KCNB2,1910,1923,0.846153846154,-16.5,0,0.0003111257,0.544,5.051982199999999,5.990317967499999,-19.423879868695398,11,13,8,CDS,,0,0
hsa-miR-126-5p,NM_172037,RDH10,3443,3458,0.846153846154,-17.0,1,0.002522819,0.603,-0.08901782142857144,-0.21630705625000002,-13.6655996434504,14,15,14,3UTR,,0,0
hsa-miR-126-5p,XM_011517596,ZFHX4,9131,9146,0.846153846154,-15.7,1,0.05208777,0.529,0.0,0.0,-4.026373917660731,14,15,14,CDS,,0,0
hsa-miR-126-5p,NM_018216,PANK4,541,555,0.942307692308,-19.8,0,3.782307e-05,0.441,4.842235953846155,2.833018712499999,-19.423879868695398,13,14,13,CDS,,0,0
hsa-miR-126-5p,NM_207356,C1orf174,345,367,0.846153846154,-16.8,1,0.01494041,0.544,-0.04324219047619046,-0.06083726124999998,-13.6655996434504,15,22,12,CDS,,0,0
hsa-miR-126-5p,NM_015557,CHD5,8321,8366,1.0,-21.7,1,5.037286e-05,0.5,2.318937764705882,5.285688887500001,-3.937574446201665,17,19,17,3UTR,,0,0
hsa-miR-126-5p,NM_001042663,PLEKHG5,2176,2190,0.846153846154,-16.6,0,0.0005376598,0.368,1.8622295846153845,2.0330145550000003,-19.423879868695398,13,14,13,CDS,,0,0
hsa-miR-126-5p,NM_153812,PHF13,3228,3250,0.846153846154,-18.8,1,1.333915e-05,0.471,-0.3501154615384616,0.01611087750000001,-13.814891846259133,17,22,13,3UTR,,0,0
hsa-miR-126-5p,NM_015215,CAMTA1,7995,8040,0.923076923077,-17.1,1,0.0002053252,0.691,4.538003076923077,3.1855332625000004,-13.6655996434504,13,15,13,3UTR,,0,0
hsa-miR-126-5p,NM_015215,CAMTA1,6674,6692,0.846153846154,-15.3,1,0.01007051,0.765,2.3430403,3.3582275000000004,-7.2379701334214825,16,18,12,3UTR,,0,0
hsa-miR-126-5p,NM_001286,CLCN6,1917,1956,0.846153846154,-18.5,1,0.002719649,0.426,5.37362698181818,5.43175014625,-8.056611621014136,19,39,8,CDS,,0,0
hsa-miR-126-5p,NM_001256959,CLCN6,1851,1890,0.846153846154,-18.5,1,0.002719649,0.426,5.019215696969698,5.5124402375,-8.056611621014136,19,39,8,CDS,,0,0
hsa-miR-126-5p,NM_001013631,HNRNPCL1,511,529,0.846153846154,-18.2,1,0.003080538,0.5,0.0,0.0,-13.6655996434504,15,18,11,CDS,,0,0
hsa-miR-126-5p,NM_001242884,ZBTB17,1460,1491,0.846153846154,-16.3,0,0.0001616631,0.397,3.421726666666667,4.022314328749999,-15.566558404643448,12,14,12,CDS,,0,0
hsa-miR-126-5p,NM_207352,CYP4V2,913,951,1.0,-18.4,1,0.004431946,0.603,3.4916885000000004,3.4237399500000003,-5.226705058867908,19,22,12,CDS,,0,0
hsa-miR-126-5p,XM_011531738,TRIML2,1661,1677,0.923076923077,-18.5,1,0.01076065,0.608,0.0,0.0,-13.898648723754015,14,16,10,3UTR,,0,0
hsa-miR-126-5p,NM_001044,SLC6A3,2464,2485,0.846153846154,-16.0,1,0.008512488,0.559,-0.14217915000000003,-0.17095021624999993,-8.913451538534543,18,21,12,3UTR,,0,0
hsa-miR-126-5p,NM_001193455,NSUN2,445,461,0.846153846154,-16.4,1,4.569595e-06,0.235,-0.20999286666666664,-0.54958282125,-6.747589273982352,15,16,15,CDS,,0,0
hsa-miR-126-5p,NM_017755,NSUN2,445,461,0.846153846154,-16.4,1,4.569595e-06,0.235,-0.20999286666666664,-0.54958282125,-6.747589273982352,15,16,15,CDS,,0,0
hsa-miR-126-5p,NM_006999,PAPD7,3722,3737,0.846153846154,-15.9,0,0.001653903,0.574,0.546563688888889,0.741221349475,-20.45704824911112,13,15,9,3UTR,,0,0
hsa-miR-126-5p,NM_006999,PAPD7,2639,2661,0.923076923077,-17.1,0,0.01998414,0.588,0.9031753024999998,1.3883959849999998,-15.566558404643448,12,14,12,3UTR,,0,0
hsa-miR-126-5p,XM_024454343,PAPD7,3032,3054,0.846153846154,-17.1,0,0.01998414,0.588,0.0,0.0,-15.566558404643448,12,14,12,3UTR,,0,0
hsa-miR-126-5p,NM_024091,FASTKD3,615,635,0.846153846154,-16.6,1,0.01792527,0.618,2.0479594444444444,2.7129240649999997,-7.808748849688744,17,20,11,CDS,,0,0
hsa-miR-126-5p,NM_005885,MARCH6,3339,3360,0.846153846154,-17.5,1,5.616684e-05,0.471,0.40569032583333337,0.9807044632500002,-6.251209375382295,18,21,7,3UTR,,0,0
hsa-miR-126-5p,NM_001270660,MARCH6,3195,3216,0.846153846154,-17.5,1,5.616684e-05,0.471,0.40569032583333337,0.9807044632500002,-6.251209375382295,18,21,7,3UTR,,0,0
hsa-miR-126-5p,NM_001270661,MARCH6,3024,3045,0.846153846154,-17.5,1,5.616684e-05,0.471,0.40569032583333337,0.9807044632500002,-6.251209375382295,18,21,7,3UTR,,0,0
hsa-miR-126-5p,NM_001164440,ANKRD33B,6836,6856,0.923076923077,-19.9,1,0.02093778,0.544,-0.066677125,-0.5087556662500001,-11.605530643423453,18,20,15,3UTR,,0,1
hsa-miR-126-5p,NM_006727,CDH10,625,646,0.897435897436,-21.6,1,0.005809314,0.603,5.2762239,4.064098437499998,-4.95700071937229,19,21,11,CDS,,0,0
hsa-miR-126-5p,NM_001294343,MTMR12,3277,3294,0.846153846154,-16.2,1,0.003950252,0.706,4.252033250000001,3.5089214337500008,-3.793324837357118,16,17,16,3UTR,,0,0
hsa-miR-126-5p,NM_001012509,SLC45A2,2325,2341,0.846153846154,-17.1,1,0.01038976,0.515,2.5034316363636364,3.981815386249999,-13.6655996434504,14,16,11,3UTR,,0,0
hsa-miR-126-5p,XM_011513984,TTC23L,761,790,0.846153846154,-19.3,1,8.872575e-06,0.5,0.0,0.0,-4.95700071937229,18,20,18,CDS,,0,0
hsa-miR-126-5p,NM_144725,TTC23L,824,853,0.846153846154,-19.3,1,8.872575e-06,0.5,0.3884596666666667,1.2452953137499998,-4.95700071937229,18,20,18,CDS,,0,0
hsa-miR-126-5p,XM_011513987,TTC23L,761,790,0.846153846154,-19.3,1,8.872575e-06,0.5,0.0,0.0,-4.95700071937229,18,20,18,CDS,,0,0
hsa-miR-126-5p,XM_024454382,TTC23L,816,845,0.846153846154,-19.3,1,8.872575e-06,0.5,0.0,0.0,-4.95700071937229,18,20,18,CDS,,0,0
hsa-miR-126-5p,NM_032587,CARD6,78,92,0.846153846154,-16.5,0,0.009995042,0.574,1.4161427272727272,0.5816677175,-15.566558404643448,13,14,13,CDS,,0,0
hsa-miR-126-5p,NM_001301875,CCL28,2751,2783,0.846153846154,-19.2,1,0.001569079,0.456,0.5435700361290323,0.5499524155,-3.937574446201665,20,32,12,3UTR,,0,1
hsa-miR-126-5p,NM_024415,DDX4,667,686,0.923076923077,-16.7,1,0.007715053,0.574,1.879242909090909,1.6907594494999998,-8.019827316048655,16,19,11,CDS,,0,0
hsa-miR-126-5p,NM_001142549,DDX4,565,584,0.923076923077,-16.7,1,0.007715053,0.574,2.305795272727273,1.6080278012499996,-8.019827316048655,16,19,11,CDS,,0,0
hsa-miR-126-5p,NM_001166533,DDX4,607,626,0.923076923077,-16.7,1,0.007715053,0.574,2.305795272727273,1.6080278012499996,-8.019827316048655,16,19,11,CDS,,0,0
